Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,12/3/2016,0:00:00,Hannover,FC Koln,0,2,A,0,1,A,asd,17,12,2,5,17,11,9,1,1,1,0,0
D1,12/3/2016,0:00:00,Hoffenheim,Wolfsburg,1,0,H,1,0,H,asd,11,15,2,9,8,18,3,5,1,1,0,0
D1,12/3/2016,0:00:00,Ingolstadt,Stuttgart,3,3,D,1,1,D,asd,22,16,8,6,13,20,3,7,2,3,0,0
D1,12/3/2016,0:00:00,M'gladbach,Ein Frankfurt,3,0,H,1,0,H,asd,16,4,8,0,8,20,1,1,1,3,0,0
D1,13/03/16,0:00:00,Dortmund,Mainz,2,0,H,1,0,H,asd,22,4,10,0,8,14,8,2,0,0,0,0
D1,13/03/16,0:00:00,Leverkusen,Hamburg,1,0,H,1,0,H,asd,14,10,4,5,18,17,5,7,4,2,1,0
D1,18/03/16,0:00:00,Schalke 04,M'gladbach,2,1,H,0,0,D,asd,6,22,3,8,11,10,2,5,1,0,0,0
D1,19/03/16,0:00:00,Ein Frankfurt,Hannover,1,0,H,1,0,H,asd,11,8,5,3,16,20,13,3,1,3,0,0
D1,19/03/16,0:00:00,FC Koln,Bayern Munich,0,1,A,0,1,A,asd,6,6,2,3,21,13,0,5,1,1,0,0
D1,19/03/16,0:00:00,Hamburg,Hoffenheim,1,3,A,1,2,A,asd,24,14,11,9,12,18,10,3,3,1,0,0
D1,19/03/16,0:00:00,Hertha,Ingolstadt,2,1,H,0,0,D,asd,7,9,2,2,14,22,3,6,2,3,0,0
D1,19/03/16,0:00:00,Werder Bremen,Mainz,1,1,D,1,1,D,asd,11,10,3,2,7,19,1,5,2,2,0,0
D1,19/03/16,0:00:00,Wolfsburg,Darmstadt,1,1,D,0,0,D,asd,20,11,5,1,14,16,8,1,1,1,0,0
D1,20/03/16,0:00:00,Augsburg,Dortmund,1,3,A,1,1,D,asd,7,13,4,5,16,6,2,3,4,1,0,0
D1,20/03/16,0:00:00,Stuttgart,Leverkusen,0,2,A,0,1,A,asd,14,15,5,9,16,21,2,9,3,3,0,0
D1,1/4/2016,0:00:00,Leverkusen,Wolfsburg,3,0,H,1,0,H,asd,12,10,5,5,13,19,6,2,0,4,0,0
D1,2/4/2016,0:00:00,Bayern Munich,Ein Frankfurt,1,0,H,1,0,H,asd,21,4,10,0,16,16,5,1,2,5,0,0
D1,2/4/2016,0:00:00,Darmstadt,Stuttgart,2,2,D,1,2,A,asd,15,9,6,3,14,18,6,3,4,1,0,0
D1,2/4/2016,0:00:00,Dortmund,Werder Bremen,3,2,H,0,0,D,asd,23,9,8,3,13,6,11,2,1,3,0,0
D1,2/4/2016,0:00:00,Hannover,Hamburg,0,3,A,0,0,D,asd,16,9,8,4,15,12,5,4,1,1,0,0
D1,2/4/2016,0:00:00,Ingolstadt,Schalke 04,3,0,H,2,0,H,asd,12,9,4,2,12,23,5,6,1,5,0,0
D1,2/4/2016,0:00:00,Mainz,Augsburg,4,2,H,2,2,D,asd,19,14,7,5,19,12,4,3,1,2,0,0
D1,3/4/2016,0:00:00,Hoffenheim,FC Koln,1,1,D,0,0,D,asd,15,9,5,1,11,11,4,8,2,1,0,0
D1,3/4/2016,0:00:00,M'gladbach,Hertha,5,0,H,1,0,H,asd,17,7,8,2,15,11,7,6,1,2,0,0
D1,8/4/2016,0:00:00,Hertha,Hannover,2,2,D,1,1,D,asd,13,11,8,3,10,21,7,4,3,4,0,0
D1,9/4/2016,0:00:00,Ein Frankfurt,Hoffenheim,0,2,A,0,0,D,asd,12,8,3,6,22,21,8,4,3,4,0,0
D1,9/4/2016,0:00:00,Hamburg,Darmstadt,1,2,A,0,1,A,asd,9,9,3,4,15,19,5,1,3,2,0,0
D1,9/4/2016,0:00:00,Ingolstadt,M'gladbach,1,0,H,0,0,D,asd,15,7,4,3,7,11,5,3,1,1,0,0
D1,9/4/2016,0:00:00,Stuttgart,Bayern Munich,1,3,A,0,1,A,asd,9,13,2,6,8,15,7,4,1,3,0,0
D1,9/4/2016,0:00:00,Werder Bremen,Augsburg,1,2,A,1,0,H,asd,17,4,4,3,16,18,10,0,2,5,0,0
D1,9/4/2016,0:00:00,Wolfsburg,Mainz,1,1,D,0,0,D,asd,16,17,3,9,11,13,7,12,2,2,1,0
D1,10/4/2016,0:00:00,FC Koln,Leverkusen,0,2,A,0,2,A,asd,18,12,9,6,10,12,8,8,1,2,1,1
D1,10/4/2016,0:00:00,Schalke 04,Dortmund,2,2,D,0,0,D,asd,10,16,2,5,22,13,1,9,5,3,0,0
D1,15/04/16,0:00:00,Hannover,M'gladbach,2,0,H,0,0,D,asd,12,8,8,2,22,11,5,3,2,0,0,0
D1,16/04/16,0:00:00,Augsburg,Stuttgart,1,0,H,1,0,H,asd,13,10,6,4,14,12,4,8,2,0,0,0
D1,16/04/16,0:00:00,Bayern Munich,Schalke 04,3,0,H,0,0,D,asd,14,7,7,4,10,7,6,2,0,0,0,0
D1,16/04/16,0:00:00,Darmstadt,Ingolstadt,2,0,H,0,0,D,asd,6,8,3,3,20,22,2,4,2,3,0,0
D1,16/04/16,0:00:00,Hoffenheim,Hertha,2,1,H,1,1,D,asd,17,10,7,2,10,16,3,5,2,0,0,0
D1,16/04/16,0:00:00,Leverkusen,Ein Frankfurt,3,0,H,0,0,D,asd,12,9,6,6,15,21,3,2,4,3,0,0
D1,16/04/16,0:00:00,Werder Bremen,Wolfsburg,3,2,H,1,1,D,asd,21,8,9,3,16,15,7,1,1,5,0,0
D1,17/04/16,0:00:00,Dortmund,Hamburg,3,0,H,2,0,H,asd,14,5,5,1,6,16,10,0,0,0,0,1
D1,17/04/16,0:00:00,Mainz,FC Koln,2,3,A,1,0,H,asd,18,12,7,4,12,11,6,7,1,2,0,0
D1,22/04/16,0:00:00,Hamburg,Werder Bremen,2,1,H,2,0,H,asd,12,21,7,10,22,11,5,4,3,4,0,0
D1,23/04/16,0:00:00,FC Koln,Darmstadt,4,1,H,2,1,H,asd,15,15,9,2,15,17,3,6,2,2,0,0
D1,23/04/16,0:00:00,Hertha,Bayern Munich,0,2,A,0,0,D,asd,9,6,0,6,9,17,1,3,0,4,0,0
D1,23/04/16,0:00:00,Ingolstadt,Hannover,2,2,D,2,0,H,asd,8,14,3,4,10,13,2,7,2,2,1,0
D1,23/04/16,0:00:00,Schalke 04,Leverkusen,2,3,A,2,0,H,asd,20,16,8,6,19,16,6,4,3,3,0,0
D1,23/04/16,0:00:00,Stuttgart,Dortmund,0,3,A,0,2,A,asd,8,16,1,9,19,10,3,4,0,1,0,0
D1,23/04/16,0:00:00,Wolfsburg,Augsburg,0,2,A,0,1,A,asd,19,8,7,4,7,19,6,1,0,2,0,0
D1,24/04/16,0:00:00,Ein Frankfurt,Mainz,2,1,H,1,1,D,asd,8,7,4,4,22,23,5,2,4,4,0,0
D1,24/04/16,0:00:00,M'gladbach,Hoffenheim,3,1,H,2,0,H,asd,24,14,11,8,14,11,12,3,1,2,0,0
D1,29/04/16,0:00:00,Augsburg,FC Koln,0,0,D,0,0,D,asd,13,8,1,1,9,14,5,5,3,2,0,1
D1,30/04/16,0:00:00,Bayern Munich,M'gladbach,1,1,D,1,0,H,asd,9,8,4,2,10,13,7,5,2,1,0,0
D1,30/04/16,0:00:00,Darmstadt,Ein Frankfurt,1,2,A,1,0,H,asd,11,12,6,4,13,12,4,8,2,2,0,0
D1,30/04/16,0:00:00,Dortmund,Wolfsburg,5,1,H,2,0,H,asd,20,6,10,4,8,13,7,6,2,0,0,0
D1,30/04/16,0:00:00,Hannover,Schalke 04,1,3,A,1,2,A,asd,21,10,2,7,15,17,9,3,0,0,0,0
D1,30/04/16,0:00:00,Hoffenheim,Ingolstadt,2,1,H,1,1,D,asd,10,16,6,8,17,21,2,7,3,4,0,0
D1,30/04/16,0:00:00,Leverkusen,Hertha,2,1,H,2,1,H,asd,18,9,8,3,14,20,6,4,1,6,0,0
D1,30/04/16,0:00:00,Mainz,Hamburg,0,0,D,0,0,D,asd,12,7,4,4,19,29,6,4,0,3,0,0
D1,2/5/2016,0:00:00,Werder Bremen,Stuttgart,6,2,H,3,1,H,asd,16,13,9,4,12,15,3,5,1,1,0,0
D1,7/5/2016,0:00:00,Ein Frankfurt,Dortmund,1,0,H,1,0,H,asd,6,13,4,2,20,12,3,5,5,3,0,0
D1,7/5/2016,0:00:00,FC Koln,Werder Bremen,0,0,D,0,0,D,asd,9,13,4,1,20,20,8,7,3,2,0,0
D1,7/5/2016,0:00:00,Hamburg,Wolfsburg,0,1,A,0,0,D,asd,5,11,0,6,18,10,5,4,0,0,0,0
D1,7/5/2016,0:00:00,Hannover,Hoffenheim,1,0,H,1,0,H,asd,15,15,4,4,20,20,3,5,3,2,0,0
D1,7/5/2016,0:00:00,Hertha,Darmstadt,1,2,A,1,1,D,asd,17,7,4,3,18,22,10,1,3,1,0,1
D1,7/5/2016,0:00:00,Ingolstadt,Bayern Munich,1,2,A,1,2,A,asd,16,12,4,6,17,15,4,3,2,3,0,0
D1,7/5/2016,0:00:00,M'gladbach,Leverkusen,2,1,H,1,1,D,asd,14,17,6,8,16,9,6,3,2,2,0,0
D1,7/5/2016,0:00:00,Schalke 04,Augsburg,1,1,D,0,0,D,asd,20,5,5,2,10,17,9,2,1,5,0,0
D1,7/5/2016,0:00:00,Stuttgart,Mainz,1,3,A,1,1,D,asd,8,19,3,11,11,17,6,9,3,2,0,0
D1,14/05/16,0:00:00,Augsburg,Hamburg,1,3,A,1,1,D,asd,12,13,7,6,12,24,2,4,3,3,0,0
D1,14/05/16,0:00:00,Bayern Munich,Hannover,3,1,H,2,0,H,asd,20,20,11,5,10,13,11,5,0,1,0,0
D1,14/05/16,0:00:00,Darmstadt,M'gladbach,0,2,A,0,1,A,asd,9,21,0,3,12,13,3,6,3,0,0,0
D1,14/05/16,0:00:00,Dortmund,FC Koln,2,2,D,1,2,A,asd,13,6,5,5,7,6,2,1,1,0,0,0
D1,14/05/16,0:00:00,Hoffenheim,Schalke 04,1,4,A,1,2,A,asd,14,12,4,8,15,11,7,2,1,1,0,0
D1,14/05/16,0:00:00,Leverkusen,Ingolstadt,3,2,H,2,1,H,asd,10,21,6,5,17,12,2,4,1,1,0,0
D1,14/05/16,0:00:00,Mainz,Hertha,0,0,D,0,0,D,asd,7,11,3,5,12,20,2,2,3,3,0,1
D1,14/05/16,0:00:00,Werder Bremen,Ein Frankfurt,1,0,H,0,0,D,asd,14,4,3,2,17,12,6,4,4,2,0,0
D1,14/05/16,0:00:00,Wolfsburg,Stuttgart,3,1,H,2,0,H,asd,17,13,7,6,8,12,7,9,2,2,0,0
D1,26/08/16,0:00:00,Bayern Munich,Werder Bremen,6,0,H,2,0,H,asd,27,4,14,2,7,8,8,1,0,1,0,0
D1,27/08/16,0:00:00,Augsburg,Wolfsburg,0,2,A,0,1,A,asd,13,12,2,6,15,17,2,3,1,2,0,0
D1,27/08/16,0:00:00,Dortmund,Mainz,2,1,H,1,0,H,asd,17,12,8,4,3,20,7,2,0,3,0,0
D1,27/08/16,0:00:00,Ein Frankfurt,Schalke 04,1,0,H,1,0,H,asd,11,11,4,3,11,15,7,5,2,2,1,0
D1,27/08/16,0:00:00,FC Koln,Darmstadt,2,0,H,1,0,H,asd,21,12,8,3,11,15,6,5,3,3,0,0
D1,27/08/16,0:00:00,Hamburg,Ingolstadt,1,1,D,1,0,H,asd,8,13,1,5,17,15,4,5,2,2,0,0
D1,27/08/16,0:00:00,M'gladbach,Leverkusen,2,1,H,1,0,H,asd,14,12,9,6,11,16,7,3,3,3,0,0
D1,28/08/16,0:00:00,Hertha,Freiburg,2,1,H,0,0,D,asd,15,8,5,2,10,10,5,2,0,3,0,0
D1,28/08/16,0:00:00,Hoffenheim,RB Leipzig,2,2,D,0,0,D,asd,11,23,5,9,12,14,2,9,2,4,0,0
D1,9/9/2016,0:00:00,Schalke 04,Bayern Munich,0,2,A,0,0,D,asd,9,18,2,2,13,12,2,7,2,4,0,0
D1,10/9/2016,0:00:00,Darmstadt,Ein Frankfurt,1,0,H,0,0,D,asd,8,14,1,3,16,13,1,4,1,2,0,0
D1,10/9/2016,0:00:00,Freiburg,M'gladbach,3,1,H,0,1,A,asd,17,5,7,2,17,11,3,4,2,2,0,0
D1,10/9/2016,0:00:00,Ingolstadt,Hertha,0,2,A,0,1,A,asd,12,7,5,6,13,20,6,1,3,1,0,0
D1,10/9/2016,0:00:00,Leverkusen,Hamburg,3,1,H,0,0,D,asd,15,6,5,2,13,20,4,1,2,1,0,0
D1,10/9/2016,0:00:00,RB Leipzig,Dortmund,1,0,H,0,0,D,asd,10,8,4,1,16,10,5,7,2,2,0,0
D1,10/9/2016,0:00:00,Wolfsburg,FC Koln,0,0,D,0,0,D,asd,18,16,4,9,13,14,8,4,2,3,0,0
D1,11/9/2016,0:00:00,Mainz,Hoffenheim,4,4,D,4,1,H,asd,12,20,6,5,19,16,8,5,1,3,1,0
D1,11/9/2016,0:00:00,Werder Bremen,Augsburg,1,2,A,1,0,H,asd,10,18,1,5,14,28,0,4,2,3,0,0
D1,16/09/16,0:00:00,FC Koln,Freiburg,3,0,H,3,0,H,asd,9,17,3,8,12,10,4,6,1,1,0,0
D1,17/09/16,0:00:00,Bayern Munich,Ingolstadt,3,1,H,1,1,D,asd,10,13,5,5,18,17,5,5,1,2,0,0
D1,17/09/16,0:00:00,Dortmund,Darmstadt,6,0,H,1,0,H,asd,22,5,14,1,8,16,12,2,0,4,0,1
D1,17/09/16,0:00:00,Ein Frankfurt,Leverkusen,2,1,H,0,0,D,asd,17,7,8,3,22,14,1,3,3,0,0,0
D1,17/09/16,0:00:00,Hamburg,RB Leipzig,0,4,A,0,0,D,asd,14,12,2,6,17,13,8,3,5,1,0,0
D1,17/09/16,0:00:00,Hoffenheim,Wolfsburg,0,0,D,0,0,D,asd,20,20,5,9,17,18,3,11,2,1,0,0
D1,17/09/16,0:00:00,M'gladbach,Werder Bremen,4,1,H,4,0,H,asd,15,9,7,5,9,19,10,4,0,3,0,1
D1,18/09/16,0:00:00,Augsburg,Mainz,1,3,A,0,1,A,asd,12,11,5,6,15,16,2,7,1,2,0,1
D1,18/09/16,0:00:00,Hertha,Schalke 04,2,0,H,0,0,D,asd,8,11,2,4,12,17,4,6,1,1,0,0
D1,20/09/16,0:00:00,Darmstadt,Hoffenheim,1,1,D,0,0,D,asd,12,15,3,4,16,18,2,6,1,1,0,0
D1,20/09/16,0:00:00,Freiburg,Hamburg,1,0,H,0,0,D,asd,19,7,4,0,17,17,7,0,1,0,0,0
D1,20/09/16,0:00:00,Ingolstadt,Ein Frankfurt,0,2,A,0,1,A,asd,13,9,3,5,20,19,6,4,0,1,0,0
D1,20/09/16,0:00:00,Wolfsburg,Dortmund,1,5,A,0,2,A,asd,15,10,9,9,15,12,2,3,2,0,0,0
D1,21/09/16,0:00:00,Bayern Munich,Hertha,3,0,H,1,0,H,asd,16,2,7,2,9,9,6,2,1,0,0,0
D1,21/09/16,0:00:00,Leverkusen,Augsburg,0,0,D,0,0,D,asd,14,5,6,2,14,16,6,3,0,2,0,0
D1,21/09/16,0:00:00,RB Leipzig,M'gladbach,1,1,D,1,0,H,asd,9,3,5,1,15,16,5,2,1,2,0,0
D1,21/09/16,0:00:00,Schalke 04,FC Koln,1,3,A,1,1,D,asd,18,9,8,5,17,9,8,4,2,1,0,0
D1,21/09/16,0:00:00,Werder Bremen,Mainz,1,2,A,1,0,H,asd,13,13,7,6,15,14,3,14,2,2,0,0
D1,23/09/16,0:00:00,Dortmund,Freiburg,3,1,H,1,0,H,asd,24,9,5,5,8,27,15,3,2,3,0,0
D1,24/09/16,0:00:00,Augsburg,Darmstadt,1,0,H,0,0,D,asd,19,4,6,0,7,14,3,5,2,1,0,1
D1,24/09/16,0:00:00,Ein Frankfurt,Hertha,3,3,D,2,1,H,asd,11,6,4,4,15,13,4,1,4,2,0,0
D1,24/09/16,0:00:00,Hamburg,Bayern Munich,0,1,A,0,0,D,asd,7,17,1,8,17,12,3,5,2,3,0,0
D1,24/09/16,0:00:00,Mainz,Leverkusen,2,3,A,2,1,H,asd,9,16,5,6,12,14,6,1,3,2,0,0
D1,24/09/16,0:00:00,M'gladbach,Ingolstadt,2,0,H,1,0,H,asd,7,8,5,2,24,14,1,3,2,3,0,0
D1,24/09/16,0:00:00,Werder Bremen,Wolfsburg,2,1,H,0,0,D,asd,16,11,4,3,17,14,6,2,1,3,0,0
D1,25/09/16,0:00:00,FC Koln,RB Leipzig,1,1,D,1,1,D,asd,10,12,2,2,10,16,1,6,1,2,0,0
D1,25/09/16,0:00:00,Hoffenheim,Schalke 04,2,1,H,2,1,H,asd,14,12,2,5,11,14,2,6,1,1,0,0
D1,30/09/16,0:00:00,RB Leipzig,Augsburg,2,1,H,1,1,D,asd,17,6,10,2,15,12,6,3,0,3,0,0
D1,1/10/2016,0:00:00,Bayern Munich,FC Koln,1,1,D,1,0,H,asd,27,5,3,2,4,12,10,3,1,2,0,0
D1,1/10/2016,0:00:00,Darmstadt,Werder Bremen,2,2,D,1,0,H,asd,9,14,2,7,18,21,5,10,2,1,0,0
D1,1/10/2016,0:00:00,Freiburg,Ein Frankfurt,1,0,H,1,0,H,asd,11,14,3,3,12,13,9,4,4,3,0,0
D1,1/10/2016,0:00:00,Hertha,Hamburg,2,0,H,1,0,H,asd,14,16,5,3,11,20,7,3,2,6,0,0
D1,1/10/2016,0:00:00,Ingolstadt,Hoffenheim,1,2,A,0,2,A,asd,18,21,5,9,22,22,8,5,1,2,0,0
D1,1/10/2016,0:00:00,Leverkusen,Dortmund,2,0,H,1,0,H,asd,11,10,6,4,21,7,1,9,5,1,0,0
D1,2/10/2016,0:00:00,Schalke 04,M'gladbach,4,0,H,0,0,D,asd,15,12,8,4,11,10,3,5,0,0,0,0
D1,2/10/2016,0:00:00,Wolfsburg,Mainz,0,0,D,0,0,D,asd,19,8,3,2,10,7,11,3,0,0,0,0
D1,14/10/16,0:00:00,Dortmund,Hertha,1,1,D,0,0,D,asd,15,9,6,2,13,22,5,0,1,5,1,1
D1,15/10/16,0:00:00,Augsburg,Schalke 04,1,1,D,0,0,D,asd,11,12,5,3,14,16,6,4,2,3,0,0
D1,15/10/16,0:00:00,Ein Frankfurt,Bayern Munich,2,2,D,1,1,D,asd,13,14,4,5,18,11,2,6,2,4,1,0
D1,15/10/16,0:00:00,FC Koln,Ingolstadt,2,1,H,2,0,H,asd,15,9,3,1,27,24,5,3,3,3,0,0
D1,15/10/16,0:00:00,Hoffenheim,Freiburg,2,1,H,1,0,H,asd,14,13,4,6,18,15,8,5,2,3,0,0
D1,15/10/16,0:00:00,M'gladbach,Hamburg,0,0,D,0,0,D,asd,22,5,4,0,10,16,10,3,2,4,0,1
D1,15/10/16,0:00:00,Werder Bremen,Leverkusen,2,1,H,1,1,D,asd,11,13,5,6,10,15,0,2,2,2,0,0
D1,16/10/16,0:00:00,Mainz,Darmstadt,2,1,H,1,0,H,asd,13,12,5,4,19,19,7,7,3,1,0,0
D1,16/10/16,0:00:00,Wolfsburg,RB Leipzig,0,1,A,0,0,D,asd,10,13,2,6,21,18,7,4,2,1,0,0
D1,21/10/16,0:00:00,Hamburg,Ein Frankfurt,0,3,A,0,1,A,asd,3,13,0,4,16,9,0,2,0,4,1,0
D1,22/10/16,0:00:00,Bayern Munich,M'gladbach,2,0,H,2,0,H,asd,17,3,5,0,4,11,8,1,0,1,0,0
D1,22/10/16,0:00:00,Darmstadt,Wolfsburg,3,1,H,1,0,H,asd,9,9,5,1,17,14,1,4,0,2,0,1
D1,22/10/16,0:00:00,Freiburg,Augsburg,2,1,H,0,0,D,asd,12,14,5,6,7,10,0,1,1,0,0,0
D1,22/10/16,0:00:00,Hertha,FC Koln,2,1,H,1,0,H,asd,13,10,7,2,8,16,4,5,2,1,0,0
D1,22/10/16,0:00:00,Ingolstadt,Dortmund,3,3,D,2,0,H,asd,12,24,7,10,19,13,2,8,0,1,0,0
D1,22/10/16,0:00:00,Leverkusen,Hoffenheim,0,3,A,0,1,A,asd,6,14,1,8,6,17,5,3,0,1,1,0
D1,23/10/16,0:00:00,RB Leipzig,Werder Bremen,3,1,H,1,0,H,asd,22,7,6,3,18,10,6,5,4,3,0,0
D1,23/10/16,0:00:00,Schalke 04,Mainz,3,0,H,1,0,H,asd,11,10,5,4,16,16,3,3,2,3,0,0
D1,28/10/16,0:00:00,M'gladbach,Ein Frankfurt,0,0,D,0,0,D,asd,7,6,2,1,19,15,3,6,1,2,0,0
D1,29/10/16,0:00:00,Augsburg,Bayern Munich,1,3,A,0,2,A,asd,7,16,3,8,14,6,4,10,2,0,0,0
D1,29/10/16,0:00:00,Darmstadt,RB Leipzig,0,2,A,0,0,D,asd,4,11,0,4,13,16,2,6,4,2,0,0
D1,29/10/16,0:00:00,Dortmund,Schalke 04,0,0,D,0,0,D,asd,9,8,1,2,14,21,1,4,4,4,0,0
D1,29/10/16,0:00:00,Mainz,Ingolstadt,2,0,H,0,0,D,asd,17,5,8,2,14,8,5,0,1,0,0,1
D1,29/10/16,0:00:00,Werder Bremen,Freiburg,1,3,A,0,2,A,asd,14,13,4,5,25,23,4,4,1,3,0,0
D1,29/10/16,0:00:00,Wolfsburg,Leverkusen,1,2,A,1,0,H,asd,6,18,2,6,15,17,1,4,1,3,0,0
D1,30/10/16,0:00:00,FC Koln,Hamburg,3,0,H,0,0,D,asd,18,9,6,2,16,17,7,4,3,1,0,1
D1,30/10/16,0:00:00,Hoffenheim,Hertha,1,0,H,1,0,H,asd,24,5,7,2,10,20,7,3,0,4,0,0
D1,4/11/2016,0:00:00,Hertha,M'gladbach,3,0,H,2,0,H,asd,12,11,6,2,14,16,4,1,2,2,0,1
D1,5/11/2016,0:00:00,Bayern Munich,Hoffenheim,1,1,D,1,1,D,asd,21,5,5,3,7,25,8,1,0,2,0,0
D1,5/11/2016,0:00:00,Ein Frankfurt,FC Koln,1,0,H,1,0,H,asd,8,6,1,1,20,10,4,5,3,3,0,0
D1,5/11/2016,0:00:00,Freiburg,Wolfsburg,0,3,A,0,1,A,asd,12,13,2,5,10,19,6,9,3,2,1,0
D1,5/11/2016,0:00:00,Hamburg,Dortmund,2,5,A,0,3,A,asd,14,10,6,6,13,15,5,3,2,0,0,0
D1,5/11/2016,0:00:00,Ingolstadt,Augsburg,0,2,A,0,0,D,asd,14,13,5,5,15,14,3,6,2,1,1,0
D1,5/11/2016,0:00:00,Leverkusen,Darmstadt,3,2,H,1,0,H,asd,12,6,4,3,10,10,6,5,0,1,0,0
D1,6/11/2016,0:00:00,RB Leipzig,Mainz,3,1,H,3,0,H,asd,15,11,5,3,13,12,3,6,0,3,0,0
D1,6/11/2016,0:00:00,Schalke 04,Werder Bremen,3,1,H,2,1,H,asd,24,8,6,5,13,14,3,6,2,3,0,0
D1,18/11/16,0:00:00,Leverkusen,RB Leipzig,2,3,A,2,1,H,asd,12,11,6,4,13,15,6,9,1,3,0,0
D1,19/11/16,0:00:00,Augsburg,Hertha,0,0,D,0,0,D,asd,9,10,3,4,14,16,4,3,3,1,0,0
D1,19/11/16,0:00:00,Darmstadt,Ingolstadt,0,1,A,0,0,D,asd,18,15,4,7,19,15,8,11,1,4,0,0
D1,19/11/16,0:00:00,Dortmund,Bayern Munich,1,0,H,1,0,H,asd,11,18,4,3,14,14,3,9,3,2,0,0
D1,19/11/16,0:00:00,Mainz,Freiburg,4,2,H,2,0,H,asd,11,24,6,11,21,21,3,5,4,3,0,0
D1,19/11/16,0:00:00,M'gladbach,FC Koln,1,2,A,1,0,H,asd,20,11,8,4,7,22,7,3,1,5,0,0
D1,19/11/16,0:00:00,Wolfsburg,Schalke 04,0,1,A,0,0,D,asd,8,19,0,4,17,16,3,5,2,2,0,0
D1,20/11/16,0:00:00,Hoffenheim,Hamburg,2,2,D,1,1,D,asd,18,14,5,4,12,25,8,6,1,2,0,0
D1,20/11/16,0:00:00,Werder Bremen,Ein Frankfurt,1,2,A,1,0,H,asd,14,19,4,9,23,18,3,6,1,2,0,0
D1,25/11/16,0:00:00,Freiburg,RB Leipzig,1,4,A,1,3,A,asd,9,16,3,7,10,16,4,5,2,3,0,0
D1,26/11/16,0:00:00,Bayern Munich,Leverkusen,2,1,H,1,1,D,asd,13,13,8,4,8,11,6,3,0,0,0,0
D1,26/11/16,0:00:00,Ein Frankfurt,Dortmund,2,1,H,0,0,D,asd,12,12,4,5,18,13,4,5,4,3,0,0
D1,26/11/16,0:00:00,FC Koln,Augsburg,0,0,D,0,0,D,asd,18,13,5,2,13,15,3,5,2,3,0,0
D1,26/11/16,0:00:00,Hamburg,Werder Bremen,2,2,D,2,2,D,asd,17,12,7,4,17,12,5,3,2,3,0,0
D1,26/11/16,0:00:00,Ingolstadt,Wolfsburg,1,1,D,1,0,H,asd,20,11,5,3,12,19,4,5,2,1,0,0
D1,26/11/16,0:00:00,M'gladbach,Hoffenheim,1,1,D,1,0,H,asd,16,15,8,4,8,17,2,6,0,2,0,0
D1,27/11/16,0:00:00,Hertha,Mainz,2,1,H,1,1,D,asd,16,9,5,4,12,23,5,3,1,0,1,1
D1,27/11/16,0:00:00,Schalke 04,Darmstadt,3,1,H,1,1,D,asd,20,9,7,2,8,13,5,6,0,2,0,0
D1,2/12/2016,0:00:00,Mainz,Bayern Munich,1,3,A,1,2,A,asd,9,15,3,6,12,13,1,5,3,2,0,0
D1,3/12/2016,0:00:00,Dortmund,M'gladbach,4,1,H,2,1,H,asd,15,3,7,1,10,10,9,3,1,1,0,0
D1,3/12/2016,0:00:00,Hoffenheim,FC Koln,4,0,H,2,0,H,asd,10,10,6,1,14,11,3,4,1,1,0,0
D1,3/12/2016,0:00:00,Leverkusen,Freiburg,1,1,D,0,1,A,asd,13,10,6,2,10,10,4,3,0,1,0,0
D1,3/12/2016,0:00:00,RB Leipzig,Schalke 04,2,1,H,1,1,D,asd,14,11,5,5,16,20,8,5,1,5,0,0
D1,3/12/2016,0:00:00,Werder Bremen,Ingolstadt,2,1,H,1,0,H,asd,14,15,5,5,18,16,3,4,0,3,0,0
D1,3/12/2016,0:00:00,Wolfsburg,Hertha,2,3,A,2,1,H,asd,6,18,4,8,21,9,0,2,3,2,1,0
D1,4/12/2016,0:00:00,Augsburg,Ein Frankfurt,1,1,D,1,1,D,asd,14,7,5,4,11,13,5,2,3,2,0,0
D1,4/12/2016,0:00:00,Darmstadt,Hamburg,0,2,A,0,1,A,asd,10,21,2,5,16,24,1,4,2,4,0,0
D1,9/12/2016,0:00:00,Ein Frankfurt,Hoffenheim,0,0,D,0,0,D,asd,15,3,3,0,28,17,11,2,4,3,1,0
D1,10/12/2016,0:00:00,Bayern Munich,Wolfsburg,5,0,H,2,0,H,asd,19,6,10,3,13,4,10,2,1,0,0,0
D1,10/12/2016,0:00:00,FC Koln,Dortmund,1,1,D,1,0,H,asd,7,11,2,4,26,18,1,6,2,3,1,0
D1,10/12/2016,0:00:00,Freiburg,Darmstadt,1,0,H,0,0,D,asd,12,16,2,4,11,9,6,5,3,4,0,0
D1,10/12/2016,0:00:00,Hamburg,Augsburg,1,0,H,0,0,D,asd,11,11,5,2,16,16,3,5,1,3,1,1
D1,10/12/2016,0:00:00,Hertha,Werder Bremen,0,1,A,0,1,A,asd,11,13,4,6,17,14,5,1,0,3,0,0
D1,10/12/2016,0:00:00,Ingolstadt,RB Leipzig,1,0,H,1,0,H,asd,4,13,1,3,19,16,3,4,1,4,1,0
D1,11/12/2016,0:00:00,M'gladbach,Mainz,1,0,H,0,0,D,asd,9,12,3,4,13,15,4,1,2,0,0,1
